from	to
223036_at	FARSB
223037_at	PDZD11
223038_s_at	FAM60A
223039_at	GUCD1
223040_at	NAA20
223041_at	CD99L2
223042_s_at	FUNDC2
223043_at	EMC4
223044_at	SLC40A1
223045_at	EGLN1
223046_at	EGLN1
223047_at	CMTM6
223048_at	SDHAF2
223049_at	GRB2
223050_s_at	FBXW5
223051_at	SSU72
223053_x_at	SSU72
223054_at	DNAJB11
223055_s_at	XPO5
223056_s_at	XPO5
223057_s_at	XPO5
223058_at	FAM107B
223059_s_at	FAM107B
223060_at	C14orf119
223061_at	CHID1
223062_s_at	PSAT1
223063_at	C1orf198
223064_at	RNF181
223065_s_at	STARD3NL
223066_at	SNAPIN
223067_at	CWC15
223068_at	EML4
223069_s_at	EML4
223070_at	SELK
223071_at	IER3IP1
223072_s_at	INO80B
223072_s_at	INO80B-WBP1
223072_s_at	WBP1
223073_at	HIATL1
223074_s_at	AIF1L
223075_s_at	AIF1L
223076_s_at	NSUN2
223077_at	TMOD3
223078_s_at	TMOD3
223079_s_at	GLS
223080_at	GLS
223081_at	PHF23
223082_at	SH3KBP1
223083_s_at	EGLN2
223083_s_at	RAB4B
223083_s_at	RAB4B-EGLN2
223084_s_at	CCNDBP1
223085_at	RNF19A
223086_x_at	MRPL51
223087_at	ECHDC1
223088_x_at	ECHDC1
223089_at	VEZT
223090_x_at	VEZT
223091_x_at	MFF
223092_at	ANKH
223093_at	ANKH
223094_s_at	ANKH
223095_at	MARVELD1
223096_at	NOP58
223097_at	ADPRHL2
223098_s_at	LOC100507577
223098_s_at	LONP2
223099_s_at	LOC100507577
223099_s_at	LONP2
223100_s_at	NUDT5
223101_s_at	ARPC5L
223103_at	STARD10
223104_at	JAGN1
223105_s_at	TMEM14B
223105_s_at	TMEM14C
223106_at	TMEM14C
223107_s_at	ZCCHC17
223108_s_at	ZCCHC17
223109_at	TRUB2
223110_at	KIAA1429
223111_x_at	ARID4B
223112_s_at	NDUFB10
223113_at	TMEM138
223114_at	COQ5
223115_at	MED17
223116_at	BCAR1
223117_s_at	USP47
223118_s_at	USP47
223119_s_at	USP47
223120_at	FUCA2
223121_s_at	SFRP2
223122_s_at	SFRP2
223123_s_at	PITHD1
223124_s_at	PITHD1
223125_s_at	C1orf21
223126_s_at	C1orf21
223127_s_at	C1orf21
223128_at	FOXRED1
223129_x_at	MYLIP
223130_s_at	MYLIP
223131_s_at	TRIM8
223132_s_at	TRIM8
223133_at	TMEM14B
223134_at	BBX
223135_s_at	BBX
223136_at	AIG1
223137_at	ZDHHC4
223138_s_at	DHX36
223139_s_at	DHX36
223140_s_at	DHX36
223141_at	UCK1
223142_s_at	UCK1
223143_s_at	AKIRIN2
223144_s_at	AKIRIN2
223145_s_at	AKIRIN2
223146_at	SFT2D3
223146_at	WDR33
223147_s_at	SFT2D3
223147_s_at	WDR33
223148_at	PIGS
223149_s_at	PTPN23
223150_s_at	PTPN23
223151_at	DCUN1D5
223152_at	PPP1R12C
223153_x_at	TMUB1
223154_at	MRPL1
223155_at	HDHD2
223156_at	MRPS23
223157_at	NOA1
223158_s_at	NEK6
223159_s_at	NEK6
223160_s_at	SMEK1
223161_at	KIAA1147
223162_s_at	KIAA1147
223163_s_at	ZC3HC1
223164_at	CCM2
223165_s_at	IP6K2
223166_x_at	RABL6
223167_s_at	USP25
223168_at	RHOU
223169_s_at	RHOU
223170_at	TMEM98
223171_at	DYM
223172_s_at	MTFP1
223173_at	SPNS1
223174_at	BTBD10
223175_s_at	FEM1A
223176_at	KCTD20
223177_at	NT5DC1
223178_s_at	NT5DC1
223179_at	YPEL3
223180_s_at	TIMM21
223181_at	TIMM21
223182_s_at	AGPAT3
223183_at	AGPAT3
223184_s_at	AGPAT3
223185_s_at	BHLHE41
223186_at	TMEM189
223186_at	TMEM189-UBE2V1
223186_at	UBE2V1
223187_s_at	ORMDL1
223188_at	SMG9
223189_x_at	KMT2E
223190_s_at	KMT2E
223191_at	COX16
223192_at	SLC25A28
223193_x_at	FAM162A
223194_s_at	SLC22A23
223195_s_at	SESN2
223196_s_at	SESN2
223197_s_at	SMARCAD1
223198_x_at	COMMD5
223198_x_at	LOC101928879
223198_x_at	ZNF250
223199_at	MKNK2
223200_s_at	LSG1
223201_s_at	LOC101928589
223201_s_at	TMEM164
223202_s_at	LOC101928589
223202_s_at	TMEM164
223203_at	FAM156A
223203_at	FAM156B
223204_at	FAM198B
223205_s_at	L3MBTL2
223206_s_at	NMRAL1
223207_x_at	PHPT1
223208_at	KCTD10
223209_s_at	VIMP
223210_at	CHURC1
223211_at	HACL1
223212_at	ZDHHC16
223213_s_at	ZHX1
223214_s_at	ZHX1
223215_s_at	JKAMP
223216_x_at	FBXO16
223216_x_at	ZNF395
223217_s_at	NFKBIZ
223218_s_at	NFKBIZ
223219_s_at	CNOT10
223220_s_at	PARP9
223221_at	SCO1
223222_at	SLC25A19
223223_at	ARV1
223225_s_at	SEH1L
223226_x_at	SSBP4
223227_at	BBS2
223228_at	LDOC1L
223229_at	UBE2T
223230_at	PRPF38A
223231_at	TATDN1
223232_s_at	CGN
223233_s_at	CGN
223234_at	MAD2L2
223235_s_at	SMOC2
223236_at	NSRP1
223237_x_at	AP2A1
223238_s_at	PBRM1
223239_at	GSKIP
223240_at	FBXO8
223241_at	MIR6836
223241_at	SNX8
223242_s_at	MFSD11
223243_s_at	EDEM3
223244_s_at	NDUFA12
223245_at	STRBP
223246_s_at	STRBP
223247_at	MED10
223248_at	HSDL1
223249_at	CLDN12
223250_at	KLHL7
223251_s_at	ANKRD10
223252_at	HDGFRP2
223253_at	EPDR1
223254_s_at	G2E3
223255_at	G2E3
223256_at	G2E3
223257_at	G2E3
223258_s_at	G2E3
223259_at	ORMDL3
223260_s_at	POLK
223261_at	POLK
223262_s_at	FGFR1OP2
223263_s_at	FGFR1OP2
223264_at	MESDC1
223265_at	SH3BP5L
223266_at	STRADB
223267_at	TRMT10C
223268_at	C11orf54
223269_at	POLR3GL
223270_at	CTDSPL2
223271_s_at	CTDSPL2
223272_s_at	NTPCR
223273_at	C14orf142
223274_at	TCF19
223275_at	PRMT6
223276_at	SMIM3
223277_at	ELP6
223278_at	GJB2
223279_s_at	UACA
223280_x_at	MS4A6A
223281_s_at	COX15
223282_at	TSHZ1
223283_s_at	TSHZ1
223284_at	NAT14
223285_s_at	ST6GALNAC4
223286_at	ELP5
223287_s_at	FOXP1
223288_at	USP38
223289_s_at	USP38
223290_at	PDXP
223290_at	SH3BP1
223291_at	MRPS15
223292_s_at	MRPS15
223293_at	WDR24
223294_at	PBDC1
223295_s_at	LUC7L
223296_at	SLC25A33
223297_at	AMMECR1L
223298_s_at	NT5C3A
223299_at	SEC11C
223300_s_at	CCDC82
223301_s_at	CCDC82
223302_s_at	ZNF655
223303_at	FERMT3
223304_at	SLC37A3
223305_at	TMEM216
223306_at	EBPL
223307_at	CDCA3
223308_s_at	WDR5
223309_x_at	PNPLA8
223310_x_at	PNPLA8
223311_s_at	MTA3
223312_at	PRADC1
223313_s_at	MAGED4
223313_s_at	MAGED4B
223313_s_at	SNORA11D
223313_s_at	SNORA11E
223314_at	TSPAN14
223315_at	NTN4
223316_at	CCDC3
223317_at	ALKBH7
223318_s_at	ALKBH7
223319_at	GPHN
223320_s_at	ABCB10
223321_s_at	FGFRL1
223322_at	RASSF5
223323_x_at	TRPM7
223324_s_at	TRPM7
223325_at	TXNDC11
223326_s_at	LOC80154
223327_x_at	LOC80154
223328_at	ARMC10
223329_x_at	SUGT1
223330_s_at	SUGT1
223331_s_at	DDX20
223332_x_at	RNF126
223333_s_at	ANGPTL4
223334_at	TMEM126A
223335_at	TMEM69
223336_s_at	RAB18
223337_at	CWC27
223338_s_at	ATPIF1
223339_at	ATPIF1
223340_at	ATL1
223341_s_at	SCOC
223342_at	RRM2B
223343_at	MS4A7
223344_s_at	MS4A7
223345_at	HDAC8
223346_at	VPS18
223347_at	MUM1
223348_x_at	MUM1
223349_s_at	BOK
223350_x_at	LIN7C
223351_at	C17orf80
223352_s_at	C17orf80
223353_at	MOB2
223354_x_at	MFF
223355_at	ALG1
223356_s_at	MTIF3
223357_s_at	MTIF3
223358_s_at	PDE7A
223359_s_at	PDE7A
223360_at	SPATC1L
223361_at	ABRACL
223362_s_at	SEPT3
223363_at	PSMG3
223364_s_at	DHX37
223365_at	DHX37
223366_at	ZNF704
223367_at	DNAJC30
223368_s_at	NTMT1
223369_at	NTMT1
223370_at	PLEKHA3
223371_s_at	DNAJC4
223372_at	NUDT22
223373_s_at	PLA2G12A
223374_s_at	B3GALNT1
223375_at	TBC1D22B
223376_s_at	BRI3
223377_x_at	CISH
223378_at	GLIS2
223379_s_at	LATS2
223380_s_at	LATS2
223381_at	NUF2
223382_s_at	ZNRF1
223383_at	ZNRF1
223384_s_at	TRIM4
223385_at	CYP2S1
223386_at	FAM118B
223387_at	ZFYVE1
223388_s_at	ZFYVE1
223389_s_at	ZNF581
223390_at	C9orf37
223391_at	SGPP1
223392_s_at	TSHZ3
223393_s_at	TSHZ3
223394_at	SERTAD1
223395_at	ABI3BP
223396_at	TMEM60
223397_s_at	NIP7
223398_at	C9orf89
223399_x_at	SMIM4
223400_s_at	PBRM1
223401_at	ADPRM
223402_at	DUSP23
223403_s_at	POLR1B
223404_s_at	TRMT1L
223405_at	NPL
223406_x_at	FAM192A
223407_at	ENKD1
223408_s_at	FOXK2
223409_at	FOXK2
223410_s_at	FOXK2
223411_at	MIF4GD
223412_at	KBTBD7
223413_s_at	LYAR
223414_s_at	LYAR
223415_at	RPP25
223416_at	SF3B6
223417_at	RAD18
223418_x_at	ANKRD13C
223419_at	FBXW9
223420_at	DNAJC14
223421_at	CYHR1
223422_s_at	ARHGAP24
223423_at	GPR160
223424_s_at	ZSCAN21
223425_at	RAVER1
223426_s_at	EPB41L4B
223427_s_at	EPB41L4B
223428_s_at	ISY1
223429_x_at	ISY1
223430_at	SIK2
223431_at	BLOC1S4
223432_at	OSBP2
223433_at	YAE1D1
223434_at	GBP3
223435_s_at	PCDHA1
223435_s_at	PCDHA10
223435_s_at	PCDHA11
223435_s_at	PCDHA12
223435_s_at	PCDHA13
223435_s_at	PCDHA2
223435_s_at	PCDHA3
223435_s_at	PCDHA4
223435_s_at	PCDHA5
223435_s_at	PCDHA6
223435_s_at	PCDHA7
223435_s_at	PCDHA8
223435_s_at	PCDHA9
223435_s_at	PCDHAC1
223435_s_at	PCDHAC2
223436_s_at	TRPT1
223437_at	PPARA
223438_s_at	PPARA
223439_at	NKAP
223440_at	C16orf70
223441_at	SLC17A5
223442_at	NICN1
223443_s_at	AMZ2P1
223444_at	SENP7
223445_at	DTNBP1
223446_s_at	DTNBP1
223447_at	REG4
223448_x_at	MRPS22
223449_at	SEMA6A
223450_s_at	COG3
223451_s_at	CKLF
223452_s_at	ATL3
223453_s_at	ATL3
223454_at	CXCL16
223455_at	TCHP
223456_s_at	TCHP
223457_at	COPG2
223458_at	SEZ6L2
223459_s_at	C1orf56
223460_at	CAMKK1
223461_at	TBC1D7
223462_at	TMEM175
223463_at	RAB23
223464_at	OSBPL5
223465_at	COL4A3BP
223466_x_at	COL4A3BP
223467_at	RASD1
223468_s_at	RGMA
223469_at	PGPEP1
223470_at	PIGM
223471_at	RAB3IP
223472_at	WHSC1
223473_at	MPV17L2
223474_at	IRF2BPL
223475_at	CRISPLD1
223476_s_at	C12orf65
223477_s_at	C12orf65
223478_at	TIMM8B
223479_s_at	CHCHD5
223480_s_at	MRPL47
223481_s_at	MRPL47
223482_at	TMEM120A
223483_at	SERGEF
223484_at	C15orf48
223485_at	HAGHL
223486_at	GTPBP8
223487_x_at	GNB4
223488_s_at	GNB4
223489_x_at	EXOSC3
223490_s_at	EXOSC3
223491_at	COMMD2
223492_s_at	LRRFIP1
223493_at	FBXO4
223494_at	MGEA5
223495_at	CCDC8
223496_s_at	CCDC8
223497_at	FAM135A
223498_at	SPECC1
223499_at	C1QTNF5
223499_at	MFRP
223500_at	CPLX1
223501_at	TNFSF13B
223502_s_at	TNFSF13B
223503_at	TMEM163
223504_at	DNAJC27
223505_s_at	DNAJC27
223506_at	ZC3H8
223507_at	CLPX
223508_at	NOTCH1
223509_at	CLDN2
223510_at	NRP2
223511_at	SPRTN
223512_at	SAR1B
223513_at	CENPJ
223514_at	CARD11
223515_s_at	COQ3
223516_s_at	PRICKLE4
223516_s_at	TOMM6
223517_at	FBXO44
223518_at	DFFA
223519_at	ZAK
223520_s_at	KIF13A
223522_at	MIR600
223522_at	MIR600HG
223523_at	TMEM108
223524_s_at	TMEM108
223525_at	DLL4
223526_at	C18orf21
223527_s_at	CDADC1
223528_s_at	METTL17
223529_at	SYT4
223530_at	TDRKH
223531_x_at	GPR89A
223531_x_at	GPR89B
223532_at	ANKRD39
223533_at	LOC101927933
223533_at	LRRC8C
223534_s_at	RPS6KL1
223535_at	NUDT12
223536_at	PSD2
223537_s_at	WNT5B
223538_at	SERF1A
223538_at	SERF1B
223539_s_at	SERF1A
223539_s_at	SERF1B
223540_at	PVRL4
223541_at	HAS3
223542_at	ANKRD32
223543_at	PDZD4
223544_at	TMEM79
223545_at	FANCD2
223546_x_at	LUC7L
223547_at	JKAMP
223548_at	SWT1
223549_s_at	ESPN
223550_s_at	CA10
223551_at	PKIB
223552_at	LRRC4
223553_s_at	DOK3
223554_s_at	RANGRF
223555_at	GON4L
223556_at	HELLS
223557_s_at	TMEFF2
223558_at	INIP
223559_s_at	INIP
223560_s_at	NDUFAF7
223561_at	NEK6
223562_at	PARVG
223563_at	GNB1L
223564_s_at	GNB1L
223565_at	MZB1
223566_s_at	BCOR
223567_at	SEMA6B
223568_s_at	PPAPDC1B
223569_at	PPAPDC1B
223570_at	MCM10
223571_at	C1QTNF6
223572_at	HHATL
223573_s_at	PPP2R2C
223574_x_at	PPP2R2C
223575_at	KIAA1549
223576_at	C6orf203
223577_x_at	MALAT1
223578_x_at	MALAT1
223579_s_at	APOB
223580_at	SPSB2
223581_at	ZNF577
223582_at	GPR98
223583_at	TNFAIP8L2
223584_s_at	KBTBD2
223585_x_at	KBTBD2
223586_at	ARNTL2
223587_s_at	AMN
223588_at	THAP2
223589_at	ZNF416
223590_at	ZNF700
223591_at	RNF135
223592_s_at	RNF135
223593_at	AADAT
223594_at	TMEM117
223595_at	TMEM133
223596_at	SLC12A6
223597_at	ITLN1
223598_at	RAD23B
223599_at	TRIM6
223600_s_at	KIAA1683
223601_at	OLFM2
223602_at	USP30
223603_at	RNF112
223604_at	GARNL3
223605_at	SLC25A18
223606_x_at	GPALPP1
223607_x_at	ZSWIM1
223608_at	EFCAB2
223609_at	ROPN1L
223610_at	SEMA5B
223611_s_at	LNX1
223612_s_at	LNX1
223613_at	UQCR11
223614_at	MMP16
223615_at	ABI3
223616_at	ZNF649
223617_x_at	ATAD3B
223618_at	FMN2
223619_x_at	PECR
223620_at	GPR34
223621_at	PNMA3
223622_s_at	HYI
223623_at	C2orf40
223624_at	ZFAND4
223625_at	FAM126A
223626_x_at	IFI27L2
223627_at	MEX3B
223628_at	TMEM191A
223629_at	PCDHB5
223630_at	C7orf13
223631_s_at	C19orf33
223632_s_at	BC005081
223632_s_at	RP11-284F21.10
223633_s_at	BC005081
223633_s_at	RP11-284F21.10
223634_at	RASD2
223635_s_at	SSBP3
223636_at	ZMYND12
223637_s_at	FAM160A2
223638_at	NBPF3
223639_s_at	ZNRD1
223640_at	HCST
223642_at	ZIC2
223643_at	CRYGS
223644_s_at	CRYGS
223645_s_at	TXLNGY
223646_s_at	TXLNGY
223647_x_at	HSCB
223648_s_at	FGFRL1
223649_s_at	SLC25A39
223650_s_at	NRBF2
223651_x_at	CDC23
223652_at	AS3MT
223653_x_at	CELF4
223654_s_at	CELF4
223655_at	CD163L1
223656_s_at	TMEM234
223657_at	FAM167B
223658_at	KCNK6
223659_at	TMPRSS13
223660_at	ADORA3
223661_at	NUCKS1
223662_x_at	DDX59
223663_at	CCDC88B
223664_x_at	BCL2L13
223665_at	ACTRT3
223666_at	SNX5
223667_at	FKBP7
223668_at	CBLC
223669_at	HEMGN
223670_s_at	HEMGN
223671_x_at	DPH5
223672_at	SGIP1
223673_at	RFX4
223674_s_at	CDC42SE1
223675_s_at	VEZT
223676_at	TMEM234
223677_at	ATG10
223678_s_at	SFTPA1
223678_s_at	SFTPA2
223679_at	CTNNB1
223680_at	ZNF607
223681_s_at	INADL
223682_s_at	EIF1AD
223683_at	ZMYND15
223684_s_at	SMUG1
223685_s_at	LOC101928524
223685_s_at	PRPF18
223686_at	TPK1
223687_s_at	LY6K
223688_s_at	LY6K
223689_at	IGF2BP1
223690_at	LTBP2
223691_at	RGS22
223692_at	NMNAT1
223693_s_at	RADIL
223694_at	TRIM7
223695_s_at	ARSD
223696_at	ARSD
223697_x_at	C9orf64
223698_at	SLC25A36
223699_at	CNDP1
223700_at	MND1
223701_s_at	USP47
223702_x_at	FTCD
223703_at	C10orf11
223704_s_at	DMRT2
223705_s_at	GPBP1
223706_at	C22orf23
223707_at	RPL27A
223707_at	SNORA45A
223708_at	C1QTNF4
223709_s_at	WNT10A
223710_at	CCL26
223711_s_at	THYN1
223712_at	PCBD2
223713_at	RSPH3
223714_at	ZNF256
223715_at	BRSK2
223716_s_at	ZRANB2
223717_s_at	ACRBP
223718_at	ACRBP
223719_s_at	RTBDN
223720_at	SPINK7
223721_s_at	DNAJC12
223722_at	DNAJC12
223723_at	MFI2
223724_s_at	STAG3L1
223724_s_at	STAG3L2
223724_s_at	STAG3L3
223725_at	LINC00852
223726_at	KCNH3
223727_at	KCNIP2
223728_at	CENPBD1
223729_at	CECR2
223730_at	GPC6
223731_at	MYCBPAP
223732_at	SLC23A1
223733_s_at	PPP4R1L
223733_s_at	PPP4R1L
223733_s_at	PPP4R1L
223734_at	MGARP
223735_at	ARL6
223736_at	IFT81
223737_x_at	CHST9
223738_s_at	PGM2
223739_at	PADI1
223740_at	AGPAT4-IT1
223741_s_at	TTYH2
223742_at	MRPL4
223743_s_at	MRPL4
223744_s_at	SIAE
223745_at	C16orf95
223746_at	STK4
223747_x_at	WWOX
223748_at	SLC4A11
223749_at	C1QTNF2
223750_s_at	TLR10
223751_x_at	TLR10
223752_at	CFC1
223753_s_at	CFC1
223753_s_at	CFC1B
223754_at	C2orf88
223755_at	KIRREL2
223756_at	KANSL3
223757_at	DIO3OS
223758_s_at	GTF2H2
223758_s_at	GTF2H2B
223758_s_at	GTF2H2C
223759_s_at	GSG2
223760_s_at	RAB7A
223761_at	FGF19
223762_at	TMOD4
223762_at	VPS72
223763_at	DTNBP1
223764_x_at	NIPSNAP3B
223765_s_at	KBTBD4
223766_at	LOC100133130
223767_at	GPR84
223768_at	SSR4P1
223769_x_at	HYI
223770_x_at	MRI1
223771_at	TMEM87A
223772_s_at	TMEM87A
223773_s_at	SNHG12
223773_s_at	SNORA16A
223773_s_at	SNORA44
223773_s_at	SNORA61
223774_at	SNHG12
223774_at	SNORA16A
223774_at	SNORA44
223774_at	SNORA61
223775_at	HHIP
223776_x_at	TINF2
223777_at	DDX11L2
223778_at	KIF9
223779_at	AFAP1-AS1
223780_s_at	MED13
223781_x_at	ADH4
223782_s_at	TINAG
223783_s_at	DBIL5P
223784_at	TMEM27
223785_at	FANCI
223786_at	CHST6
223787_s_at	CCDC174
223788_at	GTPBP2
223789_s_at	GTPBP2
223790_at	KATNAL1
223791_at	FAM27B
223791_at	FAM27C
223792_at	ZNF2
223793_at	PRRC2B
223794_at	ARMC4
223795_at	TSPAN10
223796_at	CNTNAP3
223796_at	CNTNAP3B
223796_at	CNTNAP3P2
223797_at	PRO2852
223798_at	SLC41A2
223799_at	MSANTD4
223800_s_at	LIMS3
223800_s_at	LIMS3L
223801_s_at	APOL4
223802_s_at	RBBP6
223803_s_at	ZCCHC10
223804_s_at	THUMPD3
223805_at	OSBPL6
223806_s_at	NAPSA
223807_at	IGSF1
223808_s_at	NDUFS3
223808_s_at	PTPMT1
223809_at	RGS18
223810_at	KLHL1
223811_s_at	GET4
223811_s_at	SUN1
223812_at	FAM178B
223813_at	PRND
223814_at	TRNT1
223815_at	CEP95
223816_at	SLC46A2
223817_at	LRRIQ1
223818_s_at	RSF1
223819_x_at	COMMD5
223819_x_at	LOC101928879
223819_x_at	ZNF250
223820_at	RBP5
223821_s_at	SUSD4
223822_at	SUSD4
223823_at	KCNMB2
223824_at	RNLS
223825_at	KIAA1432
223826_s_at	KIAA1432
223827_at	TNFRSF19
223828_s_at	LGALS12
223829_at	TKTL2
223830_s_at	TRIM5
223831_x_at	ISY1
223832_s_at	CAPNS2
223833_at	WDR55
223834_at	CD274
223835_x_at	OTP
223836_at	FGFBP2
223837_at	GULP1
223838_at	TSGA10
223840_s_at	SPATA9
223841_s_at	SPATA9
223842_s_at	SCARA3
223843_at	SCARA3
223844_at	ADAMTS13
223845_at	VSIG10
223846_at	AZI2
223847_s_at	ERGIC1
223848_at	LOC100129198
223849_s_at	MOV10
223851_s_at	TNFRSF18
223852_s_at	STK40
223853_at	BVES
223854_at	PCDHB10
223854_at	PCDHB9
223855_s_at	MCHR1
223856_at	AKR1E2
223857_x_at	EMC4
223858_at	ESRRB
223859_at	EPB41L4B
223861_at	HORMAD1
223862_at	GHRL
223863_at	WDR26
223864_at	ANKRD30A
223865_at	SOX6
223866_at	ARMC2
223867_at	TEKT3
223868_s_at	WWOX
223869_at	SOST
223870_at	CDRT1
223870_at	FBXW10
223870_at	LOC100996906
223871_x_at	ING5
223872_at	CTD-2611O12.6
223874_at	ACTR3C
223875_s_at	EPC1
223876_at	SPATA16
223877_at	C1QTNF7
223878_at	INPP4B
223879_s_at	OXR1
223880_x_at	C20orf24
223880_x_at	TGIF2-C20orf24
223881_at	ICA1L
223882_at	FAM172A
223883_s_at	STK31
223884_at	OPTC
223885_at	CALN1
223886_s_at	RNF146
223887_at	GPR132
223888_s_at	LARS
223890_at	PRO1082
223891_at	KCNQ5
223892_s_at	TMBIM4
223893_at	ENAM
223894_s_at	AKTIP
223895_s_at	EPN3
223896_at	FKSG29
223897_at	ZNF765
223898_at	ZNF670
223899_at	SMIM4
223900_s_at	SMIM4
223901_at	SYT3
223902_at	NEFM
223903_at	TLR9
223904_at	PRKAG3
223905_at	CCDC135
223906_s_at	TEX101
223907_s_at	PINX1
223908_at	HDAC8
223909_s_at	HDAC8
223910_at	ERN2
223911_at	LOC440330
223912_s_at	CLN8
223913_s_at	MIR7-3HG
223915_at	BCOR
223916_s_at	BCOR
223917_s_at	SLC39A3
223918_at	ACSL6
223919_at	TP53AIP1
223920_s_at	TP53AIP1
223921_s_at	GBA2
223922_x_at	MS4A6A
223923_at	C21orf62
223924_at	TTC25
223925_s_at	MTPN
223926_at	KIF2B
223927_at	PCDHB9
223928_s_at	GUCA1C
223929_s_at	RP11-533E19.7
223930_at	RP11-533E19.7
223931_s_at	CHFR
223932_at	BC079832
223933_at	KIF5A
223934_at	SP140L
223935_at	TRPM5
223936_s_at	FOXP1
223937_at	FOXP1
223938_at	TEX35
223939_at	SUCNR1
223940_x_at	MALAT1
223941_at	FBXO24
223942_x_at	CHST5
223943_s_at	GNG2
223944_at	NLRP12
223945_x_at	RP9P
223946_at	MED23
223947_s_at	MED23
223948_s_at	TMPRSS3
223949_at	TMPRSS3
223950_s_at	FLYWCH1
223952_x_at	DHRS9
223953_s_at	ZBTB37
223954_x_at	NECAB3
223955_at	EFCAB4B
223956_at	TMPRSS13
223958_s_at	DNAL1
223959_at	DNAL1
223960_s_at	CDIP1
223961_s_at	CISH
223962_at	TTC29
223963_s_at	IGF2BP2
223965_at	TRNAU1AP
223966_at	UBE2D3
223967_at	ANGPTL6
223968_at	ZNF44
223969_s_at	RETNLB
223970_at	RETNLB
223971_at	OR2A20P
223971_at	OR2A9P
223973_at	MIR7-3HG
223974_at	DLGAP1-AS2
223975_at	TRIM51
223976_at	FUT10
223977_s_at	LINC00470
223978_s_at	CRLS1
223979_x_at	FTCD
223980_s_at	SP110
223981_at	NIN
223982_s_at	PNPLA8
223983_s_at	C19orf12
223984_s_at	NUPL1
223985_at	FSD1L
223986_x_at	DMRT2
223987_at	CHRDL2
223988_x_at	METTL17
223989_s_at	REXO2
223990_at	C4orf17
223991_s_at	GALNT2
223992_x_at	ZCWPW1
223993_s_at	CNIH4
223994_s_at	SLC12A9
223995_at	SLC12A9
223996_s_at	MRPL30
223997_at	FNIP1
223998_at	TTLL2
223999_at	PPIL2
224000_at	C2orf16
224001_at	FAM135B
224002_s_at	FKBP7
224003_at	NCRNA00185
224003_at	TTTY14
224004_at	ZNF226
224006_at	LOC100507377
224007_at	HSFY1
224007_at	HSFY2
224008_s_at	KCNK7
224009_x_at	DHRS9
224010_at	ANAPC11
224012_at	ANKRD20A1
224012_at	ANKRD20A2
224012_at	ANKRD20A3
224012_at	ANKRD20A4
224013_s_at	SOX7
224014_at	ZNF160
224015_s_at	MRPS25
224016_at	HIPK2
224017_at	TBX22
224018_s_at	SCD5
224019_at	SCD5
224020_at	LINC00626
224021_at	RP1
224022_x_at	WNT16
224023_s_at	BRK1
224024_at	ERGIC1
224025_s_at	ATG7
224027_at	CCL28
224028_at	CPA6
224029_x_at	SCN11A
224030_s_at	FAM115A
224032_x_at	SPANXA1
224032_x_at	SPANXA2
224035_s_at	BCL2L13
224036_s_at	LMBR1
224037_at	SDAD1
224038_at	TIMM23
224039_at	FAM186B
224040_at	TTTY5
224041_at	TTTY6
224041_at	TTTY6B
224042_at	UPB1
224043_s_at	UPB1
224044_at	RHOT1
224045_x_at	LINC00470
224046_s_at	PDE7A
224048_at	USP44
224049_at	KCNK17
224052_at	HSFY1
224052_at	HSFY2
224053_s_at	SLC4A9
224055_x_at	KCNK7
224057_s_at	THAP4
224058_s_at	HSD17B7P2
224059_s_at	NUMBL
224060_s_at	DPH5
224061_at	INMT
224062_x_at	KLK4
224063_at	NLN
224064_s_at	DHDDS
224065_at	HIPK2
224066_s_at	HIPK2
224068_x_at	RBM22
224069_x_at	P2RX2
224070_at	AKR1C6P
224071_at	IL20
224072_s_at	KCNK9
224073_at	LOC54944
224074_at	VSX1
224075_s_at	VSX1
224076_s_at	WHSC1L1
224077_at	WHSC1L1
224078_at	HIATL2
224079_at	IL17C
224088_at	NMUR2
224090_s_at	TNFRSF19
224092_at	BARHL1
224093_at	IFNK
224095_at	LOC100128175
224096_at	MIR4755
224097_s_at	F11R
224099_at	KCNH7
224100_s_at	DPYSL5
224101_x_at	MRS2
224102_at	P2RY12
224103_at	LOC100132661
224106_at	NTMT1
224110_at	PRO1804
224111_x_at	KLF16
224113_at	CARD14
224116_at	RP11-157E16.1
224117_at	LOC284912
224117_at	MB
224118_at	UBE2B
224119_at	ZBTB46-AS1
224121_x_at	PLEKHB2
224123_at	DKFZP434F142
224124_at	ZRANB3
224125_at	PLEKHN1
224126_at	SLC10A7
224128_at	RTFDC1
224129_s_at	DPY30
224130_s_at	SRA1
224131_at	HCAR1
224132_at	RP11-45M22.5
224134_at	MGC10814
224135_at	WDR87
224137_at	CACNG7
224138_at	CBX2
224139_at	SHANK2-AS3
224140_at	NPCDR1
224141_at	FLJ38668
224142_s_at	TTTY8
224142_s_at	TTTY8B
224143_at	TTTY8
224143_at	TTTY8B
224144_at	SPTBN4
224145_s_at	SPTBN4
224146_s_at	ABCC11
224147_at	PARPBP
224148_at	FYB
224149_x_at	SLMAP
224150_s_at	CEP70
224151_s_at	AK3
224152_s_at	PBRM1
224153_s_at	DHRS4-AS1
224154_at	B3GNT2
224156_x_at	IL17RB
224157_at	KAAG1
224158_s_at	TRIQK
224159_x_at	TRIM4
224160_s_at	ACAD9
224162_s_at	FBXO31
224163_s_at	DMAP1
224164_at	TPM3
224165_s_at	IQCH
224166_at	SLC25A2
224167_at	SPZ1
